index,iter,time,objective
0,0,52.05193012428283,-837.7347958250389
1,1,94.54646658706665,-908.0141362851986
2,2,122.38247095870972,-976.4697477275316
3,3,166.1066196575165,-856.635709457306
4,4,200.65783911895753,-825.0983111510873
5,5,239.53803786468507,-809.9534254920965
6,6,273.561862373352,-777.6989039237831
7,7,304.013856092453,-932.6441457594495
8,8,338.2628686752319,-795.3364306011914
9,9,377.27095313072203,-906.2775635453872
10,10,412.09059837532044,-844.6185830548723
11,11,452.08043813705444,-820.2107503310235
12,12,486.94774671554563,-828.0116440859186
13,13,522.9157421283722,-760.5825965072662
14,14,553.6694429702759,-913.4185791705927
15,15,593.1327455844879,-865.9445743105523
16,16,632.1318652858735,-892.8545692310148
17,17,671.6526468696594,-884.201184833707
18,18,713.9072234230041,-841.122008338634
19,19,749.3763289337159,-978.2276951969059
20,20,784.3320471763611,-947.6911901044083
21,21,819.1495638160706,-864.9394179834266
22,22,858.04503298378,-904.1415052289248
23,23,893.2948982753753,-834.7923066088881
24,24,931.4247485408783,-864.6920060689413
25,25,970.7904937877655,-828.3041785785086
26,26,1001.1983000793457,-854.6479559840791
27,27,1041.165154953003,-837.3198774819516
28,28,1075.4682044734955,-793.8478068499612
29,29,1106.419782497406,-626.2559631724881
30,30,1151.0593941631316,-862.9514829634909
31,31,1185.201457386017,-820.4129250911742
32,32,1220.2999188747406,-748.5337389721021
33,33,1259.9505710544586,-847.3526452647905
34,34,1300.3054416370392,-789.8576890611332
35,35,1334.528224954605,-792.718265465505
36,36,1373.9143409290314,-901.1792760493245
37,37,1412.9882460269928,-861.3777136082869
38,38,1447.8597743854523,-877.7057967924746
39,39,1481.956494190216,-897.945183812358
40,40,1516.9885310707093,-955.8155069999207
41,41,1547.763008430481,-814.2842862281001
42,42,1587.08518759346,-831.3072205351814
43,43,1625.9648232631682,-927.1328930932963
44,44,1669.7856347808838,-845.8028404053535
45,45,1709.5333418273926,-831.2643559417072
46,46,1744.3487206287384,-886.4159774653826
47,47,1787.5304820652009,-891.0787196299095
48,48,1827.0518176441192,-878.1716078507861
49,49,1870.4970476970673,-794.0938680983064
50,50,1910.1743961601258,-857.7385720366049
51,51,1945.0732501392365,-786.1544007818595
52,52,1980.6154526710511,-904.1161792152822
53,53,2020.239691198349,-878.8936108862323
54,54,2055.8346863384245,-835.0535500508663
55,55,2099.0271381397247,-741.151987649479
56,56,2138.324809635162,-934.2712580515408
57,57,2173.482365427017,-833.88488413205
58,58,2200.1701914138794,-877.7375159129709
59,59,2240.4409273109436,-834.1201264905261
60,60,2280.185849620819,-881.5393523174473
61,61,2315.0825220184324,-834.6606472001156
62,62,2355.202431453705,-898.2135897466435
63,63,2390.600826440811,-864.9695265004294
64,64,2430.3082402915957,-805.8079770532037
65,65,2469.324953496933,-887.5148062843145
66,66,2508.6270381088257,-842.2315539864851
67,67,2548.0254161205294,-868.6561419921765
68,68,2587.632731046677,-961.6178694813209
