index,iter,time,objective
0,0,22.532639865040778,-289.7497086909999
1,1,39.63597201406956,-313.63363651092766
2,2,59.737015586018565,-381.37431344300603
3,3,79.39257516908646,-350.5127401845534
4,4,94.40155993700027,-291.6193142033613
5,5,114.09245422899723,-301.0731615564887
6,6,133.67333147501947,-362.05979300691337
7,7,150.8320766700506,-409.81752321406594
8,8,172.81304404103756,-331.7119905099785
9,9,192.47387844204903,-342.7934928653537
10,10,212.5070632790327,-333.2145879650367
11,11,227.4547490940094,-353.8682170915108
12,12,242.09248658108712,-260.2732185301164
13,13,259.55909168601033,-345.9159678668525
14,14,276.5894461820126,-358.3965785072999
15,15,293.71382717609407,-320.2658160310727
16,16,313.1381810120344,-314.3753382824726
17,17,336.9148884010315,-347.8646879604849
18,18,354.4196464231014,-353.01348489225995
19,19,371.5397857220173,-364.25895689940904
20,20,391.4233185170889,-363.7102622789392
21,21,408.59444398009776,-329.13890775166163
22,22,428.259890507102,-343.7357308496182
23,23,445.6661121890545,-353.1396884200344
24,24,462.8502755510807,-369.3785712366435
25,25,480.2495829950571,-345.5186773653805
26,26,497.83724780809877,-313.62084765296476
27,27,520.6979953850507,-348.0523118740745
28,28,540.2065954170228,-350.2047807148866
29,29,560.2025643520356,-324.5133006544986
30,30,574.8293582969904,-306.81058947871145
31,31,594.4935466769933,-338.6017115363986
32,32,611.8175659570694,-381.00339705321267
33,33,633.7637761130333,-278.96972822149667
34,34,655.8818517730236,-309.74834393015976
35,35,675.4508922120333,-350.4340331406144
36,36,687.9228462620973,-368.03366291717106
37,37,705.0218584240675,-337.07648970591293
38,38,722.6900581210851,-351.27895077751816
39,39,743.1681631060839,-304.31804490055123
40,40,762.7689994060993,-289.9382038776639
41,41,780.0881473749876,-274.7924930545604
42,42,799.4830029710531,-383.2908212432078
43,43,819.100339812994,-307.4298325232332
44,44,836.3071735680103,-308.38891760770315
45,45,855.8788420790434,-330.73849842795266
46,46,873.3630684790611,-331.9583272033653
47,47,896.0142289850712,-333.9030369338432
48,48,913.4795894020796,-326.90764580974195
49,49,930.8287344510555,-339.8983319467125
50,50,947.8440123400688,-369.46728380666315
51,51,965.3058230170011,-302.91533223314923
52,52,982.4907648069859,-281.75627412593406
53,53,1001.9888493540287,-328.5785299426898
54,54,1021.5088689370156,-293.0821510308595
