index,iter,time,objective
0,0,57.430826818943025,-806.6191089236086
1,1,109.37490808701516,-803.6055920419237
2,2,150.91349976694585,-892.016351680127
3,3,203.40026895594596,-805.3384000152518
4,4,249.98339182698726,-838.5533034264337
5,5,296.5320967940092,-901.4164576108052
6,6,338.3832058240175,-768.5378950308427
7,7,385.4188042320013,-932.4984179877516
8,8,427.42128589200973,-831.6518717270512
9,9,474.2392992320061,-800.4995418428194
10,10,515.0472762579918,-874.9471279024713
11,11,561.1153692489862,-823.981700836711
12,12,596.8586323759556,-872.0260908934749
13,13,636.8053139679432,-808.0263434036885
14,14,677.7506189479828,-726.3324623099409
15,15,725.6946651979684,-813.2944003577045
16,16,771.8960276169777,-898.1207147555492
17,17,818.2157115190029,-846.5357499293954
18,18,859.422593691945,-907.0531536505896
19,19,911.5263382190466,-856.4090752209604
20,20,963.4972840869427,-831.2191887037802
21,21,1004.6282072639465,-758.166979765824
22,22,1045.5528833160402,-910.5362880010139
23,23,1092.2725909340381,-828.965580814357
24,24,1129.3655712139607,-900.6219118714655
25,25,1176.3267528619767,-864.0178222839861
26,26,1212.2977788649798,-832.8420381401095
27,27,1259.2944744950532,-859.8398078763648
28,28,1296.1923544629813,-887.5523461490011
29,29,1327.2288784469365,-868.3678124543438
30,30,1378.1531223700047,-838.7599314559685
31,31,1413.9194630769491,-807.8018329814887
32,32,1458.7517843550443,-775.835259151044
33,33,1505.9759516450167,-828.5680072042067
34,34,1553.2253276959657,-849.8840135409187
35,35,1599.4704980540275,-832.3446700320202
36,36,1641.8624923579694,-893.317299289093
37,37,1682.7702362070083,-897.7679833314188
38,38,1730.4513970839978,-886.7905757705512
39,39,1773.8685091259479,-861.5220988562363
40,40,1816.4159522479772,-772.4928897632085
41,41,1857.1590356099605,-868.5225220025413
42,42,1892.8036735739709,-881.656173948176
43,43,1934.2118638379575,-812.0671172229618
44,44,1975.4914659719468,-892.4126691405633
45,45,2010.4844222519398,-848.8294744172658
46,46,2062.3508494780062,-852.2739240715699
47,47,2109.8493045909404,-870.1199670002534
48,48,2146.8831592110396,-906.2075756827604
49,49,2187.704103613019,-797.6805628483837
50,50,2233.261417634964,-848.7905379341739
51,51,2263.7854700779917,-844.5227845265977
52,52,2309.5747142950295,-823.433787404647
53,53,2360.8510756299497,-795.0706031251497
54,54,2402.3437984130383,-805.9129829433517
55,55,2448.743824565053,-878.8451060942695
56,56,2495.7485774270294,-821.6784298352782
57,57,2536.4966046799423,-861.5300981430121
58,58,2577.499524309993,-880.6489119983306
59,59,2623.2359133239984,-857.964486878454
60,60,2676.097379776001,-862.4151740011639
61,61,2716.9271767799855,-916.9702708568269
62,62,2757.670673864007,-803.1053094903608
63,63,2798.8675577460526,-912.4548519370976
64,64,2839.5980693739652,-824.903919776691
65,65,2891.692702190995,-804.1122132356498
66,66,2932.809233639002,-871.7815878640891
67,67,2974.8436146639588,-899.2806267113183
68,68,3021.304231392026,-830.8516986367754
69,69,3068.028494568944,-794.3475591963335
70,70,3109.6255852520467,-875.5873714885812
71,71,3160.8465255179403,-825.5591196642032
72,72,3206.49195709002,-797.4291541357111
73,73,3253.3733689550163,-839.9877967207481
74,74,3294.0897827219965,-884.5072354026901
75,75,3340.604039754987,-860.1666574012966
