index,iter,time,objective
0,0,42.11861101102829,-854.3388070749899
1,1,80.26969793701171,-767.4166374542591
2,2,116.76369864416122,-885.3574387477888
3,3,151.74391494107246,-859.4565247417512
4,4,180.48518806505203,-839.647698285998
5,5,215.12443142914773,-854.233922849065
6,6,256.1426407101154,-763.7442306313079
7,7,295.1951924211979,-820.5296008497983
8,8,332.49286486697196,-852.6796981618455
9,9,364.1943948581219,-764.9805418419239
10,10,398.59835809898374,-812.0921882876564
11,11,439.85000966906546,-894.0986014318039
12,12,478.6492547340393,-875.2238935473417
13,13,509.19801105713844,-814.9984742806195
14,14,550.8129225270748,-884.4000471597819
15,15,593.9604543311596,-789.9169972059505
16,16,618.0687612411975,-858.0307367453206
17,17,663.3762076120377,-863.2414355719093
18,18,694.2431467599869,-828.0225195756088
19,19,727.0979615089893,-870.748637206442
20,20,761.5014721021652,-782.3287297614867
21,21,786.61282178998,-801.349478773893
22,22,821.6556035029888,-851.8986218037049
23,23,859.515980022192,-813.1531877206442
24,24,889.6084576880932,-900.9137442405838
25,25,915.2105266962052,-858.9669445178636
26,26,952.4688914871216,-851.8876708390359
27,27,990.415029155016,-821.1602419459418
28,28,1021.1269991571903,-831.9947840305658
29,29,1051.2958875870704,-836.7352214817848
30,30,1090.5388118681908,-873.0897598077751
31,31,1124.8444863359928,-782.5363421346408
32,32,1157.3079600710869,-846.6313366139061
33,33,1189.7200975530147,-931.4958611422323
34,34,1225.448442501068,-830.133726325949
35,35,1269.0596225759982,-921.5018724944853
36,36,1300.1256351430416,-832.0246480000458
37,37,1339.5645251221656,-882.5858491079666
38,38,1370.7453668169976,-813.1085698474049
39,39,1409.1957989630698,-854.536061625505
40,40,1442.8094059519767,-832.972459182772
41,41,1479.732850659132,-837.1806671785406
42,42,1509.9329775850772,-878.1805849036632
43,43,1539.5606293301582,-927.2719563110325
44,44,1577.4201094582081,-817.3529084646063
45,45,1605.6993276062012,-836.4580198160731
46,46,1641.6030824751854,-879.066506470426
47,47,1678.2479567861558,-854.1084567793712
48,48,1710.9912512140274,-869.3432587013491
49,49,1742.1143680729865,-910.7402269156457
50,50,1776.7218479700089,-932.0522110945777
51,51,1810.3586911280156,-820.9348451164296
52,52,1846.4190928599835,-800.5472459412747
53,53,1876.6504587671757,-878.5690568138539
54,54,1912.919252591133,-930.7963026421996
55,55,1948.4296619021893,-859.7267090453545
56,56,1986.7324590799808,-891.6968814886815
57,57,2020.6370289981364,-853.6750861604221
58,58,2054.4374899351596,-803.0268041355507
59,59,2087.334714688063,-931.4273270172006
60,60,2119.0062339971064,-928.4962120611757
61,61,2150.6479783411028,-891.057234191789
62,62,2180.1067756490706,-811.615643298006
63,63,2217.464987023115,-818.8044737211334
64,64,2248.7112699000836,-943.4452839125648
65,65,2281.6394793040754,-865.4317205008335
66,66,2313.8857053170204,-804.9885108464131
67,67,2342.5130437381267,-908.2022953075232
68,68,2371.43053738904,-930.8655064753051
69,69,2397.2358281981947,-860.0770705459031
70,70,2422.7146255140306,-872.9911573853797
71,71,2447.2708176851274,-820.3347944604458
72,72,2475.6409700140953,-853.6683121906335
73,73,2512.151355700016,-873.3134211074871
74,74,2546.652248926163,-861.6747879033401
75,75,2571.3935679240226,-861.6251392107785
76,76,2607.1263058550358,-756.4837662192433
77,77,2635.214487841129,-767.8617740909406
78,78,2666.9451198730467,-865.1927415417329
79,79,2695.1129226071835,-811.2464441583586
80,80,2728.697458678007,-883.5845074983307
81,81,2757.048499320984,-870.4869012229949
82,82,2792.5597064859867,-841.7651759253225
83,83,2818.247184472084,-901.582168938364
84,84,2850.2204042880535,-763.5477904016623
85,85,2883.0139809072016,-816.9010571928607
86,86,2917.3268988311293,-859.8883248923995
87,87,2949.2608092541695,-883.0449191130842
88,88,2978.391909564018,-802.518912849865
89,89,3007.0932512340546,-860.9328284457297
90,90,3035.712261605024,-797.9628866272338
91,91,3060.52174269104,-748.5608843539887
92,92,3088.9875461301804,-854.4663282081178
93,93,3120.948778208971,-784.336900786668
94,94,3153.595178104162,-822.9600487807023
95,95,3181.7697400021552,-892.923739883907
96,96,3217.42602306819,-821.8814707869037
97,97,3250.9373108911514,-833.7248085569859
98,98,3276.346544612169,-793.6736367672038
99,99,3305.1692435891628,-862.9663943610408
100,100,3336.5101179630756,-920.4174423875521
101,101,3366.0899820051195,-873.1276598343644
102,102,3402.2647938871382,-860.7604881348959
103,103,3435.1267222080232,-837.176481066182
104,104,3471.4938816092013,-814.672485268297
105,105,3500.0487501220705,-952.3425309438342
106,106,3524.72715628314,-813.2058966968307
107,107,3556.3625795271396,-861.6175806081064
108,108,3588.243845630169,-843.3916889472735
109,109,3620.785713278055,-920.0954386816398
110,110,3656.480655460119,-881.8115788918856
111,111,3691.7529231131075,-868.1827508271429
112,112,3724.0408037350176,-851.6672689298098
113,113,3760.6480097651483,-824.2791930450653
114,114,3785.3586369171144,-833.1459234183302
115,115,3820.4460981361867,-811.823641727944
116,116,3852.3857828040123,-906.8501507477631
117,117,3883.5854552030564,-730.3205366056574
118,118,3904.984706526041,-886.3486125116974
119,119,3933.5810241270065,-829.0127813316716
120,120,3965.8813107590677,-793.709741033505
121,121,3993.8013795161246,-826.317274991077
122,122,4021.6313737649916,-886.8482487293131
123,123,4057.11448973608,-803.3885163931267
124,124,4085.002771522999,-873.3959545961005
125,125,4113.777652582168,-753.3467972774814
126,126,4145.695766470194,-824.6434416624857
127,127,4176.848942451,-810.6799806510083
128,128,4209.179097054005,-873.2856262511798
129,129,4241.226184550047,-843.5228642030838
130,130,4270.076463597059,-865.7459333177582
131,131,4298.7116432461735,-865.4156451678767
132,132,4331.058994618177,-833.9754405417041
133,133,4366.420138890981,-870.7931010578164
134,134,4398.846568281174,-892.4451465875272
135,135,4434.351294698,-843.0222892926975
136,136,4466.174260601044,-822.4928262398969
137,137,4491.444012277127,-883.4378059125995
138,138,4519.269097581148,-890.3793202213208
139,139,4547.906300997973,-775.7528525733937
140,140,4583.8511218969825,-849.0058115509346
141,141,4615.898755799055,-818.1946839271106
142,142,4637.9584759399895,-823.0525782447527
143,143,4669.87797312212,-870.6250777978541
144,144,4702.322438243151,-856.5913161210619
145,145,4733.887224407196,-740.5141924840239
146,146,4766.908283617973,-901.3875994386215
147,147,4795.30265012312,-865.8155174598992
148,148,4827.640215735197,-823.7344172787163
149,149,4863.267822966099,-843.782389790916
150,150,4898.251072417975,-894.9040436919929
151,151,4930.302901175022,-882.0878440890802
152,152,4964.502728981972,-831.8673205220454
153,153,5002.378160782098,-989.5262624401327
154,154,5030.868936259031,-913.1354502044763
155,155,5062.207981422186,-795.3104355379596
156,156,5090.2356255090235,-835.005186136506
157,157,5112.102435383082,-909.1568218563895
158,158,5147.393688837052,-843.8721140790557
159,159,5179.000560096979,-788.8591114585687
160,160,5208.024968739986,-931.7883119823255
161,161,5239.279892605066,-969.92794446073
162,162,5271.830866991997,-815.0714835069405
163,163,5305.837590007067,-782.3207945484993
164,164,5334.180430142164,-870.7075491267274
165,165,5365.340063709974,-828.3839740063512
166,166,5393.99259849906,-880.4980617756653
167,167,5426.64869186306,-912.7592501934465
168,168,5452.2711894190315,-939.9481218314052
169,169,5477.519707395077,-874.129502290878
170,170,5499.118657941103,-920.5665762077167
171,171,5534.664511624098,-812.2830479255375
172,172,5566.985969988108,-832.2849730894753
173,173,5602.188654009104,-872.850343901624
174,174,5630.541436120987,-842.2495813010802
175,175,5662.727767767191,-751.5364709852854
176,176,5695.412296006202,-898.6623359246039
177,177,5724.481569184065,-966.9857744673341
178,178,5757.384372248172,-807.4109018018803
