index,iter,time,objective
0,0,20.760392313957215,-79680.33936830396
1,1,39.34073714184761,-63863.48339954261
2,2,63.473064800024034,-85548.29240217817
3,3,84.91883027386665,-88819.44873870138
4,4,100.80636903095245,-94161.97614469267
5,5,116.54166688704491,-92385.21067594201
6,6,135.77887925481795,-91032.07844051468
7,7,154.46359995484352,-83932.29739167342
8,8,172.69811721491814,-88700.15907931229
9,9,188.71700093388557,-71681.33191344207
10,10,204.70027510404586,-73330.83515695855
11,11,226.05910184884073,-87584.41976895349
12,12,241.84490298199654,-90905.24873745517
13,13,262.36962733602525,-92291.47012142837
14,14,280.72302592086794,-80843.69574265448
15,15,299.44969639086725,-69996.23109559191
16,16,317.82661018586157,-85905.15464181133
17,17,335.9901563580036,-89775.71839242976
18,18,360.13307818484304,-90758.17390844181
19,19,376.1639319689274,-82597.15970041761
20,20,394.96189545702936,-93986.02043806038
21,21,410.9724761910439,-84136.24993787476
22,22,426.52000238490103,-81972.35965040151
23,23,447.58668109083175,-80386.72553241138
24,24,468.52100821995737,-91760.15634471907
25,25,481.7334475610256,-85468.83621620777
26,26,497.8134853799343,-88547.66691421116
27,27,518.8552722158432,-85293.63661343126
28,28,534.6828156409264,-85478.90341084542
29,29,553.23086013484,-87127.61834156704
30,30,574.4875020928383,-73214.12268244234
31,31,595.7118101029396,-95711.9038239162
32,32,617.3581171929836,-76831.44249044682
33,33,638.8777209198474,-72392.329044875
34,34,660.8836817588806,-87745.83293134002
35,35,679.2740269739628,-86367.33300549716
36,36,700.565085465908,-83597.49565120054
37,37,719.0337209918499,-85311.90396301812
38,38,740.1193679189682,-76901.12320367763
39,39,758.6714131278992,-100903.97586674488
40,40,776.8793428349495,-86881.06900357296
41,41,795.3839844248295,-80799.97847204424
42,42,814.0595267009735,-82898.14122743407
43,43,829.8554778778553,-81356.61786290906
44,44,848.4873348228931,-93281.62717238307
45,45,864.4934177248477,-96072.06497892612
46,46,883.1412395448684,-84273.84665358138
47,47,904.5666209619045,-83878.96545701967
48,48,920.5689834849834,-82144.2507595441
49,49,941.9942495138645,-65724.76323860357
50,50,960.5268517138958,-71758.92710847307
51,51,976.4982202408314,-86596.46804186903
52,52,995.1576479079723,-81984.17842082428
53,53,1016.0500623748302,-83963.78783224066
54,54,1039.5164865369798,-75083.46515749532
55,55,1060.7518645410537,-87320.36890859771
56,56,1081.8806829469204,-80715.4769452558
57,57,1106.2806711099147,-83423.59165666296
58,58,1128.3025000588893,-98555.57401434048
59,59,1146.774458400011,-82864.1678935931
60,60,1165.5031741769315,-84082.17977713584
61,61,1189.2617675008773,-91163.65978229666
62,62,1210.800989828825,-76698.38594522257
63,63,1229.3263237469196,-97730.16992285062
64,64,1247.6030200128555,-86857.11414898062
65,65,1268.934631235838,-90462.98612774184
66,66,1287.1792245309352,-82784.17298702754
67,67,1300.5283650858403,-81521.0808619275
68,68,1321.3941754620075,-89402.6325977137
69,69,1337.0179803078174,-77436.23712982344
70,70,1355.2668495249748,-92065.13714459914
71,71,1371.1675848419666,-82657.04231446155
72,72,1392.506632360935,-83220.7925100328
73,73,1410.6826167340278,-84583.38991724662
74,74,1426.604028642893,-83026.42978521565
75,75,1447.920080530882,-106198.87245250052
76,76,1469.179023125887,-91520.30957489558
77,77,1493.5525210089684,-83405.6805213307
78,78,1512.0284315049648,-76377.00132020199
79,79,1528.1316334068774,-72877.355471387
80,80,1544.276095070839,-87166.40814243117
81,81,1565.1815939760208,-101062.20921205214
82,82,1581.1207440350056,-101393.07319768902
83,83,1597.0698642020225,-82132.52367116745
84,84,1615.3199059250355,-85169.36041976817
85,85,1633.8926443560124,-87556.01281045379
86,86,1655.3060433440207,-87002.69881474285
87,87,1674.0482618989945,-80382.03570045925
88,88,1695.4230413548946,-85513.60604832837
89,89,1713.6579441788197,-81358.23796779463
90,90,1731.9304043450356,-82718.45976736787
91,91,1745.1787258110046,-95496.31828937681
92,92,1769.4619952788353,-91846.2715126397
93,93,1790.6625680339337,-100681.77831731625
94,94,1809.0707595849037,-86913.85794839144
95,95,1824.8705649080277,-81321.84157370777
96,96,1845.950069329977,-87085.13030100109
97,97,1867.1815486478806,-83688.43572754813
98,98,1885.9975980799197,-90396.82311229104
99,99,1901.7053703358174,-96635.67401221141
100,100,1922.9946712918281,-73384.66051520195
101,101,1941.8960430870056,-90224.40283346144
102,102,1957.6490261728763,-94150.7768838276
103,103,1973.245348434925,-83869.52901042672
104,104,1991.8548646080494,-93160.83128074626
105,105,2010.5359225609302,-93601.21604711736
106,106,2026.9181644330024,-83777.13312149212
107,107,2045.0971097569466,-86202.94260914682
108,108,2066.8953816490175,-85706.39884733403
109,109,2088.5291990828514,-82069.05385302962
110,110,2109.830114001036,-77920.3420803341
111,111,2131.6920750989916,-82728.66171883544
112,112,2150.0101569399835,-98896.4732081895
113,113,2168.8237878558634,-100283.90036958539
114,114,2184.722392941952,-77184.67754663732
115,115,2206.3989809138775,-82035.4002188076
116,116,2222.13581744194,-85925.29932865856
117,117,2237.9192967398167,-75836.76592234727
118,118,2259.3487295620444,-71070.17578515357
119,119,2275.1473108530045,-82320.0789412942
120,120,2296.8277542538644,-98584.4146988821
121,121,2312.9804281270503,-82318.78642740042
122,122,2331.297630053997,-84432.17053300657
123,123,2350.2721930668354,-76549.73095487033
124,124,2368.689971009016,-72216.97865597808
125,125,2387.5929619460107,-72181.70743853836
126,126,2406.5699649109843,-82900.97663482562
127,127,2425.3177592020033,-94915.5555816717
128,128,2443.8182952919005,-87632.31405360118
129,129,2465.162408676863,-102237.20521261834
130,130,2483.814789932966,-92556.85096413453
131,131,2500.032819480896,-74107.83329705153
132,132,2521.643335026026,-83651.98823166569
133,133,2540.992285100937,-82976.24940087786
134,134,2559.3434328408243,-91516.51028266377
135,135,2577.82303232193,-95334.08195407299
136,136,2599.00892323184,-82732.20957089092
137,137,2615.0424628229143,-88654.55239062921
138,138,2638.912218401909,-84920.75093731564
139,139,2657.568791930914,-95984.37073469802
140,140,2676.499341500044,-84390.58416114877
141,141,2694.893637239933,-99378.67976693445
142,142,2715.8063313348293,-83354.8495942279
143,143,2731.6994364259244,-101554.26445954088
144,144,2756.182291105032,-78078.34914073622
145,145,2777.0894432928562,-80797.75116017998
146,146,2793.1689144740103,-86732.80621267845
147,147,2814.402069036007,-88327.79265847986
148,148,2833.747948765993,-100843.91149777094
149,149,2852.667799278021,-75777.11957172598
150,150,2874.632347527981,-87450.92814263217
151,151,2890.495584116936,-93480.49242710003
152,152,2909.013471360922,-90555.13854078786
153,153,2925.0815146009923,-85975.83361639961
154,154,2946.012682204008,-86503.29915619075
155,155,2964.566694913864,-75566.74779357383
156,156,2983.146652616024,-87523.17708187825
157,157,3005.0446019089222,-76315.15272214066
158,158,3023.707189204931,-91944.77388996718
159,159,3040.2679889719484,-100689.23762292745
160,160,3064.3051358988287,-93887.44681857259
161,161,3083.2030268099306,-85845.14597278979
162,162,3102.461920408964,-94011.52292008669
163,163,3124.2779466998577,-99989.9142529214
164,164,3146.3109249670506,-78474.42416010382
165,165,3168.2840632300376,-86101.2038251908
166,166,3190.1734879438877,-89826.03020174286
167,167,3214.6141227328776,-83224.05166420025
168,168,3235.912229090929,-86653.36050441998
169,169,3258.3597248618603,-94223.33749604164
170,170,3276.9098919818402,-92815.597349252
171,171,3295.571634431839,-83353.839562783
172,172,3314.2556734650134,-78526.79440953297
173,173,3332.6571910619737,-78609.0915619598
174,174,3356.558228067875,-90043.10185244985
175,175,3372.4932467000485,-91626.11259533557
176,176,3391.050036381006,-87866.32164456304
177,177,3406.962099171877,-82879.5574179054
178,178,3425.2323258359434,-71502.25549609844
179,179,3446.8406480259896,-83064.3917689963
180,180,3468.459895524025,-83457.03831008506
181,181,3489.5232021439074,-79605.48258965532
182,182,3510.6841780810355,-84169.19712944694
183,183,3524.157499363899,-76362.38821098098
184,184,3542.393097543001,-76104.7445445131
185,185,3564.0995403678417,-89780.9330936019
186,186,3579.867182067871,-98970.63495512406
187,187,3603.1706471149923,-95738.86984466166
188,188,3622.2529060959814,-85172.15416536911
189,189,3638.0032620999814,-67734.03752686275
190,190,3656.4558286600113,-79578.84829010029
191,191,3677.068939673901,-89395.44096901985
192,192,3695.4945744178294,-84694.78529081776
193,193,3713.9969526519776,-82587.4975594592
194,194,3735.1796253709795,-100804.85234231781
195,195,3756.6889708240033,-99862.28452515871
196,196,3772.745802673817,-84701.54408270925
197,197,3796.522822811842,-84477.86939654346
198,198,3818.432184504032,-74463.8603671006
199,199,3837.36104123497,-87143.75265235349
200,200,3858.268942414999,-83876.32891644369
201,201,3876.9673500080107,-88440.03248895722
202,202,3898.4954564449786,-84239.96705818172
203,203,3917.4712611949444,-68991.69129208133
204,204,3938.476090802908,-90783.99378033975
205,205,3957.1809190769195,-66745.24781313089
206,206,3973.1716574909688,-92681.13623559027
207,207,3988.8506055140497,-82686.81504096696
208,208,4007.4001456618307,-85507.14708944512
209,209,4028.713338428974,-100606.60955091806
210,210,4044.8719718198777,-87545.20011031277
211,211,4066.568779717922,-108014.08195785854
212,212,4088.4806280658245,-84620.18141393745
213,213,4107.190936630965,-95355.80386882689
214,214,4131.585068572044,-90593.98987027786
215,215,4147.621309072972,-86263.95893122787
216,216,4169.321470288039,-79279.00395450459
217,217,4188.178653647899,-84679.68848880132
218,218,4209.990784225941,-87229.22481615497
219,219,4228.740649667979,-78425.69117157096
220,220,4247.468480126858,-101355.13768166438
221,221,4266.628071611881,-78687.66534715933
222,222,4287.714875128984,-86338.3526336671
223,223,4303.819890851021,-95803.29812065396
224,224,4325.2544628169535,-91349.18123000323
225,225,4343.899126654864,-78592.65101320337
226,226,4360.320023810864,-83008.2749903996
227,227,4379.044141819,-91937.53692564613
228,228,4400.677536661863,-91198.32914805858
229,229,4422.777706771851,-92259.60625721737
230,230,4441.151936571837,-91935.34838300355
231,231,4462.7405324578285,-78774.95911816477
232,232,4481.581445894956,-79476.87244888156
233,233,4500.536687225818,-89376.92033186252
234,234,4519.117697046995,-71583.54912341625
235,235,4537.6732283198835,-82009.38496880663
236,236,4553.640575899839,-82554.4781059907
237,237,4571.960429720879,-80361.94720047644
238,238,4595.720395702839,-89356.4421686836
239,239,4617.041740567923,-74589.41564883699
240,240,4638.255685678006,-92110.35494604369
241,241,4657.435675350905,-73417.4169951038
242,242,4675.809217350006,-80755.41601098738
243,243,4697.420182893991,-81353.75113854645
244,244,4718.885123332024,-81997.81258476006
245,245,4734.888801895857,-85403.09294281175
246,246,4750.9400485069755,-83693.90786856365
247,247,4769.210860083818,-91351.09212646596
248,248,4793.095409495831,-93130.46851003026
249,249,4808.907111906052,-81160.39807237209
250,250,4827.4546324779985,-78904.78991667836
251,251,4843.0688914618495,-80877.5768612801
252,252,4861.892813448906,-85941.08650752793
253,253,4880.12999180603,-95736.1485440707
254,254,4898.476278800011,-84472.92272334314
255,255,4919.56817574501,-87399.10871178607
256,256,4937.974018409967,-92920.97795550337
257,257,4959.635056916952,-103213.80561975134
258,258,4980.904219257832,-89725.9093676492
259,259,4999.686058003903,-78097.05699698086
260,260,5020.85395044589,-82148.15153737928
261,261,5039.4049842278955,-81638.59547290641
262,262,5057.968783686876,-85421.54295251644
263,263,5079.839814978838,-91541.10825558349
264,264,5098.42447743988,-97705.07467576898
265,265,5117.69998762393,-73409.28251491446
266,266,5133.9841118569375,-95108.79138423226
267,267,5155.911230824948,-66994.58601624989
268,268,5174.29440941596,-88945.20373319354
269,269,5190.513338075876,-77854.59468599013
270,270,5203.896191464901,-90247.29094986775
271,271,5219.677637255907,-92248.5247203946
272,272,5241.555027312994,-96466.29878140203
273,273,5263.272973814011,-88688.7231318308
274,274,5284.384642539978,-75102.84401217036
275,275,5306.234191229821,-95207.76674616765
276,276,5328.283280086994,-84258.29825305729
277,277,5346.864474517823,-92395.453244816
278,278,5365.70674731493,-81501.94903064893
279,279,5386.615239542008,-106891.28665477278
280,280,5408.143444299936,-83181.11045478897
281,281,5429.193079584837,-90034.3652804282
282,282,5450.389723039865,-82413.40843263111
283,283,5467.1872878959175,-90272.47483703014
284,284,5483.319529136897,-90467.51593842238
285,285,5499.274174938917,-90368.34892897765
286,286,5517.7715697689055,-66566.55179280756
287,287,5536.446896749019,-90192.33142883927
288,288,5563.746310721875,-76255.09022677335
289,289,5582.198248759031,-91938.94553793287
290,290,5600.930385639906,-83571.78523645869
291,291,5625.121239675045,-85962.69031340306
292,292,5646.542429723978,-75454.56197771695
293,293,5665.190814431906,-73536.35973753246
294,294,5683.489878003836,-90406.35398862389
295,295,5705.280496388912,-80566.84090287636
296,296,5721.089633074999,-83459.06121431466
297,297,5739.816811903,-84717.61851000656
298,298,5761.249734452963,-101553.5332541597
299,299,5780.0628182709215,-94128.74842879077
300,300,5801.3933020448685,-88889.71280904068
301,301,5822.983389686823,-92637.92109995017
302,302,5846.805520114899,-79449.4975294977
303,303,5866.531748013973,-81604.982026123
304,304,5884.898248574019,-104074.44329981526
305,305,5906.386240603923,-78365.87760882093
306,306,5927.375493669987,-87245.10647527681
307,307,5945.718624457836,-96424.85487364136
308,308,5961.518201411009,-82375.62237425664
309,309,5980.33029744792,-88194.45904356017
310,310,5998.790734220982,-83153.99395090697
311,311,6017.44759394002,-92653.94341779155
312,312,6036.116446185827,-92106.8069464191
313,313,6052.874896142006,-91789.69315298153
314,314,6071.286478641987,-99646.95855753549
315,315,6092.284539372921,-87071.44728379458
316,316,6110.892678964853,-73516.22412407154
317,317,6127.210907291889,-86941.30520870915
318,318,6142.782223445893,-101912.50479207984
319,319,6158.652490818978,-77687.20781310413
320,320,6176.956715785027,-84294.72140245033
321,321,6201.112645362854,-84893.29547200391
322,322,6216.931236162901,-91549.04638633651
323,323,6238.336138541937,-76446.4936177639
324,324,6260.068240458965,-91686.27377915927
325,325,6281.854886196852,-76668.29853953111
326,326,6300.652424235821,-90553.54512771925
327,327,6316.414849223852,-94859.10386313082
328,328,6332.396869508982,-90036.43123696449
329,329,6351.084691543818,-84433.36486058569
330,330,6372.549752012968,-97975.17279790108
331,331,6388.525363858938,-93356.12865514115
332,332,6412.245275965929,-92159.70433477928
333,333,6431.290777348042,-87827.49827665076
334,334,6450.014049455881,-85739.19946092552
335,335,6465.8055293869975,-86818.39143548696
336,336,6482.0342580299375,-74353.1651007151
337,337,6500.470024801016,-75000.08269984135
338,338,6519.006819082022,-96614.43784480396
339,339,6537.714254703998,-90736.70446924608
340,340,6561.553425292015,-82828.76210835042
341,341,6583.278479532003,-92307.80483437786
342,342,6599.15529350996,-84815.57503932033
343,343,6617.882262970925,-81023.39623042796
344,344,6631.194379040957,-89009.17708834192
345,345,6649.345186169863,-83746.92405016703
346,346,6673.546476604938,-73722.17762294822
347,347,6692.56251652503,-99287.54360857749
348,348,6710.929198942899,-97662.15002334716
349,349,6729.405348672867,-79290.49079797468
350,350,6748.015869910955,-92657.07778810649
351,351,6766.7835432059765,-103398.78013192696
352,352,6788.476152776957,-75973.35767710928
353,353,6809.48410868001,-83509.76993977808
354,354,6828.448369251013,-76370.62229571343
355,355,6844.128247687817,-77624.43228962943
356,356,6865.691865413904,-82299.27134451292
357,357,6884.4604400298595,-78560.017431949
358,358,6906.1152124888895,-97579.62150345242
359,359,6922.023482545853,-85693.2172701506
360,360,6943.36945669198,-94702.4644938954
361,361,6962.208788856983,-89389.08141414437
362,362,6982.911018456936,-80973.3681859251
363,363,7004.4872901299,-88777.84878445891
364,364,7022.943210739851,-77391.44107267886
365,365,7041.0691047568325,-82636.0195607852
366,366,7059.62849849391,-94671.49228114971
367,367,7078.015152870894,-83751.55730457872
368,368,7096.819418409825,-79468.96277356167
369,369,7112.876112884044,-86468.7041749091
370,370,7128.638997253895,-87366.03482870922
371,371,7146.935674284935,-81200.83942914128
