index,iter,time,objective
0,0,44.37207093429566,-240070.06955720513
1,1,84.98844895124435,-223679.41812565085
2,2,125.12498036718368,-215989.3726734405
3,3,171.34769922113418,-224014.06390769526
4,4,216.94824765634536,-221461.8739441745
5,5,262.7552838358879,-215601.18048174397
6,6,307.62578169202806,-207468.0688271212
7,7,343.2819213671684,-217668.12724132522
8,8,383.43702166128156,-209317.5968353619
9,9,423.6459355611801,-213403.20822009235
10,10,468.7516703300476,-234937.33840512726
11,11,514.2492913370132,-209630.4524935775
12,12,554.2835701560974,-190802.14959302518
13,13,600.6369679102897,-223994.74924367774
14,14,646.1659910793304,-234236.00949653215
15,15,687.6418010840416,-225010.94011269108
16,16,733.6046267962456,-231022.97270154013
17,17,774.4572934188843,-232926.70363277374
18,18,819.0571541509628,-206135.8616236808
19,19,852.570731071949,-213555.72077151772
20,20,890.9742334570884,-186820.98603517396
21,21,924.1301839451789,-236358.8809823364
22,22,967.9470496821403,-226496.64250823954
23,23,1010.1869131069184,-224255.42335273878
24,24,1048.6946262722015,-214204.39411220668
25,25,1077.6735867791176,-226321.19301228272
26,26,1120.669000972271,-202285.09773670865
27,27,1162.9344068899154,-206671.4432183562
28,28,1207.2242423501016,-233833.45519741185
29,29,1249.6897345061302,-191528.48631258451
30,30,1298.4782027769088,-218304.20808290312
31,31,1341.781507827282,-221713.85148700478
32,32,1374.8229092731476,-200629.43750691094
33,33,1422.6629895329474,-218424.0303817793
34,34,1460.972617794037,-198804.42717212686
35,35,1498.8315891771317,-231253.6190947753
36,36,1536.3600033240318,-235176.134738176
37,37,1578.9453832259178,-230384.27891449427
38,38,1621.0837612729072,-214272.4231225821
39,39,1654.080925412178,-201558.42719427354
40,40,1682.0587515659333,-228973.61156227614
41,41,1724.9763555941581,-202788.13202840713
42,42,1757.481330058098,-207673.6547039852
43,43,1800.5186498041153,-212447.72796412138
44,44,1848.0201190671921,-226593.18128305898
45,45,1890.1247866430283,-213102.54414382184
46,46,1922.3711304678916,-227779.98350104832
47,47,1964.9190388898849,-219387.03974214627
48,48,2006.7574578561782,-215560.01166868216
49,49,2049.653897940159,-208694.17869751196
50,50,2087.7657301359177,-213273.47456152245
51,51,2125.374772638321,-195483.83437946226
52,52,2167.542089330196,-194810.81791868148
53,53,2210.4527155013084,-230778.68116192578
54,54,2257.201661986351,-230755.38095084266
55,55,2300.0101045689585,-239405.1974543194
56,56,2342.921833440304,-215515.95764568154
57,57,2380.408018845081,-235033.4008125191
