index,iter,time,objective
0,0,0.2402972049713135,-5738.392501366883
1,1,0.4616344459056854,-6967.192561340479
2,3,0.8179401259422302,-7581.614993283155
3,5,1.1876143579483032,-6352.791619726693
4,7,1.544363186955452,-6714.224056605033
5,9,1.8613786669969559,-6352.791732789127
6,11,2.1896468110084535,-6352.7741824953455
7,13,2.544713012933731,-6352.793644823967
8,15,2.890061064004898,-7581.592530613385
9,17,3.2204476959705355,-6352.81165734805
10,19,3.5603527219295503,-8195.97278452333
11,21,4.006572721004486,-6967.1958711236375
12,23,4.366058177947998,-6352.79257999378
13,25,4.837807747960091,-8195.878464392115
14,26,5.04087553191185,-6967.171591537398
15,28,5.368347527980805,-7581.592530722474
16,30,5.68407306599617,-8216.687678447917
17,32,6.000652308940888,-7581.700923951306
18,34,6.320938089966774,-6352.791388752345
19,36,6.633666954994202,-6973.750179797775
20,38,6.953437932968139,-6990.035691363961
21,40,7.28322490298748,-7581.592530836982
22,42,7.617886815905571,-7581.592530877132
23,44,8.006854960918426,-5738.172297091412
24,45,8.32758225798607,-7581.6192636090855
25,47,8.646893900990486,-8195.965508753929
26,49,8.961626063942909,-6989.47374924837
27,51,9.279023610949515,-7587.557349979602
28,53,9.66307012295723,-5738.103794034043
29,55,10.027484820961952,-6967.4199763913
30,57,10.389342909932136,-8830.738312983467
31,59,10.71635156595707,-6352.82008864569
32,61,11.072207412958145,-5738.154195591687
33,63,11.709861604928971,-7581.620296066797
34,65,12.059436586976052,-9424.792449384091
35,67,12.385277848005295,-6352.846380980164
36,69,12.762531225919723,-2116.6682947727363
37,71,13.169520651936532,-5738.579915746945
38,73,13.498969637989997,-5738.392535132588
39,75,13.812150640964507,-2114.175374350328
40,77,14.124377725958825,-6707.703942930432
41,79,14.439313246011734,-8838.858699154032
42,81,14.760128915905952,-6352.819492508777
43,83,15.308021063923835,-5738.188095112698
44,85,15.637943868994713,-2734.9957199572677
45,87,15.945131958007812,-6967.19137856397
46,89,16.32228859591484,-8195.965138412861
47,90,16.614068253993988,-6967.192610095493
48,92,16.9342288159132,-7581.734507518044
49,94,17.278608328938486,-8195.909564549867
50,96,17.603001765966415,-6352.792527471114
51,98,17.940128776907923,-6967.1650207876655
52,99,18.159695945978164,-7575.234620770654
53,100,18.475878376960754,-6352.818753271086
54,102,18.83511131799221,-8810.392530683528
55,103,19.05268630695343,-2116.817947941315
56,104,19.25408876800537,-7581.618913007836
57,106,19.619605340003968,-8195.992530624912
58,107,19.826807986974718,-6352.7925316896035
59,108,20.03996134400368,-5737.779402538622
60,109,20.240305897951124,-8810.356578028292
61,111,20.602018989920616,-7581.592622503258
62,113,20.959030532956124,-6352.792527135083
63,115,21.336908118009568,-6352.8470504013485
64,117,21.788394055962563,-6967.192530422689
65,119,22.246675561904908,-5738.392529124173
66,120,22.623835595965385,-6352.792530765671
67,121,22.827453545928,-5738.392529101177
68,123,23.165238429903983,-6706.043734240641
69,125,23.520296337008475,-7581.59636376555
70,127,23.83953923892975,-5738.392530257615
71,129,24.157334599971772,-8810.445396657675
72,131,24.486425242900847,-8792.23443860486
73,133,24.80410452198982,-6352.792356886837
74,135,25.127660984992982,-5738.2517550057255
75,137,25.530985116004945,-5738.392517690395
76,138,25.984072486996652,-8195.992526743225
77,140,26.321387727975846,-6967.192625806632
78,142,26.6680288939476,-5738.173312130145
79,144,27.0011769258976,-6352.745402761539
80,146,27.32460047698021,-5738.392627588102
81,148,27.68130292892456,-6352.79252778116
82,150,28.0140467659235,-7581.592530530319
83,152,28.348798214912414,-5738.39252800904
84,154,28.71225768494606,-5738.13511829518
85,156,29.07169252896309,-2117.0156514226314
86,157,29.44894108891487,-6352.792532288012
87,159,29.774589967012407,-8195.91013372018
88,161,30.10046592092514,-7581.589737643435
89,163,30.452866432905196,-7581.6015481677805
90,165,30.801206652998925,-6352.816823909264
91,167,31.133991647958755,-6967.191327719139
92,169,31.45927129793167,-6352.749770647687
93,171,31.981137533903123,-7932.269804370593
94,173,32.34277032196522,-6352.815444541771
95,175,32.672899358987806,-8216.353000714882
96,176,32.892125731945036,-5738.196455115825
97,177,33.232479249954224,-7581.592530829862
98,179,33.574523530960086,-6352.842156779213
99,180,33.81668694400788,-5738.392530107343
100,182,34.15844255793095,-6059.282131370519
101,184,34.47561872792244,-8195.968650469227
102,186,34.83957228398323,-6967.231090938216
103,188,35.18258496999741,-7581.592528540786
104,190,35.526729812979696,-6967.165022653504
105,192,35.85823586595058,-6352.790943579762
106,194,36.22674602198601,-2116.9579561486357
107,195,36.45764835596085,-6352.79473218684
108,197,37.02953755891323,-8781.894745015154
109,199,37.35089226198196,-6352.7925316525525
110,201,37.655721623897556,-7605.220844862635
111,203,37.99859403896332,-7548.29006691401
112,205,38.31921252691746,-7581.592530685591
113,207,38.67179824197292,-6352.820866319718
114,209,39.02331213891506,-6352.821026305867
115,211,39.41120713591576,-7581.70290361693
116,212,39.615208578944205,-8195.960758724117
117,213,39.82285924291611,-6352.792534166367
118,215,40.26427350795269,-6352.792527648915
119,216,40.6581397010088,-8195.960275557409
120,218,41.042248329997065,-7581.592530650006
121,220,41.494579343914985,-6375.579132468705
