index,iter,time,objective
0,0,43.03389668500424,-812.3863257240349
1,1,91.03388561499119,-877.114950265299
2,2,144.91804472398758,-926.662403189071
3,3,183.131792971015,-883.3020849126459
4,4,226.79544718897344,-916.5283564281053
5,5,264.60811531305313,-890.2642849886057
6,6,306.3892165089846,-906.1880870254352
7,7,355.2535611950159,-885.5701554682478
8,8,403.62457632994654,-911.3609403007758
9,9,445.58502711606025,-839.9677769769223
10,10,489.35307083797454,-802.8811078005838
11,11,542.9986371819973,-842.1620084001055
12,12,586.564899600029,-832.6841374153709
13,13,634.2101979700327,-809.8501738266654
14,14,672.5203102380037,-765.5677456734434
15,15,699.5782749689818,-853.2909996149108
16,16,742.0181778160334,-915.7896466866076
17,17,791.6426750620603,-806.9201632848764
18,18,839.6219691239595,-878.020344853827
19,19,887.8865044569969,-892.5212526789496
20,20,941.5969414559603,-896.1852166979975
21,21,983.463114982009,-894.3034735343238
22,22,1026.955750121951,-869.6692783747294
23,23,1081.7726562780142,-857.9010723449054
24,24,1125.221171465993,-857.908693795769
25,25,1171.9054653919936,-846.3762431245116
26,26,1220.1881490579844,-825.3981890167419
27,27,1268.3712359110118,-868.3695509626674
28,28,1310.645706115961,-914.7191235482692
29,29,1363.6171251590251,-895.7833115379078
30,30,1402.520574581027,-916.7116978284606
31,31,1456.8940176019669,-882.7128527185491
32,32,1494.8133918340206,-883.2501929945093
33,33,1537.5137266390323,-838.6700957121635
34,34,1586.3937948930263,-914.5287274129705
35,35,1635.5615460410118,-782.5796993287587
36,36,1678.5245929410457,-854.1199010975805
37,37,1727.1843186639546,-826.1253739254872
38,38,1774.9837432529926,-853.7328117871638
39,39,1813.4145183999537,-838.1396844312995
40,40,1856.2039955459834,-877.3641274025334
41,41,1903.8139190620184,-866.4214211759297
42,42,1957.6828053450583,-868.066954033399
43,43,2007.908724848032,-772.4860889737527
44,44,2051.67528877604,-815.0211555509866
45,45,2094.6889852360487,-934.9498901942961
46,46,2138.272567383051,-911.6119805299755
47,47,2182.945536156058,-907.306995424409
48,48,2220.885203827977,-866.515874575813
49,49,2269.9167774050234,-847.9215498095472
50,50,2312.8436962840556,-862.1398752705845
51,51,2362.1239944740532,-800.328399234343
52,52,2417.3585793950556,-856.5506733586565
53,53,2461.025350747943,-877.5821518331595
54,54,2504.0692930599453,-797.0135416041134
55,55,2546.786920979023,-804.486922520443
56,56,2590.521649273038,-875.4348584326425
57,57,2638.276114024043,-793.1688620690787
58,58,2682.5849574309586,-877.6040042732334
59,59,2726.418742198944,-824.1956820987136
60,60,2770.0544248169663,-925.6675990574279
61,61,2819.896960343957,-821.5123000986531
62,62,2869.228543395996,-868.3268651134763
63,63,2912.0107018300296,-974.5708944310655
64,64,2951.2080830700397,-907.1077045872814
65,65,2993.9927985509635,-791.0342985102639
66,66,3042.802303094983,-866.5007362742914
67,67,3091.4882470140456,-916.976738822727
68,68,3129.2765602829454,-844.6438458601757
69,69,3178.7661756500006,-908.3022628941145
70,70,3221.706491348028,-913.5203503928752
71,71,3275.8006288069487,-865.8997846576353
72,72,3320.2904582979677,-862.9588695349861
73,73,3363.274358937979,-826.8318693854652
74,74,3406.018798385978,-878.4159526331173
75,75,3449.465676854968,-936.0723704356095
76,76,3493.0654799599647,-783.6686553202187
77,77,3547.655632488012,-818.8306252564812
78,78,3595.8852050110104,-858.5431978607945
79,79,3645.3264095339773,-789.4831955862106
80,80,3699.021135457039,-876.3048532587145
81,81,3736.902146118045,-863.9572440171485
82,82,3785.522185330033,-924.2588631710864
83,83,3839.405541133046,-840.5018826210862
84,84,3877.5463968679906,-896.5529782661044
85,85,3926.4803723460436,-897.5302625334785
86,86,3969.4799857369662,-857.8992799157496
87,87,4012.2444263379575,-845.8916641005832
88,88,4055.752634812951,-925.9635509785946
89,89,4105.133318024993,-885.5514955803675
90,90,4152.972949985981,-935.4420683381458
91,91,4190.762732926011,-926.686603467572
92,92,4239.863637766957,-829.253882106905
93,93,4277.982131538033,-837.768107675708
94,94,4326.867565122008,-904.5938703599365
95,95,4370.817001310945,-828.6199480996099
96,96,4419.875391589999,-845.2769328628963
97,97,4473.979033342957,-882.679277805677
98,98,4523.094212257028,-869.2102256725108
99,99,4561.540848395944,-844.8489834031853
100,100,4606.049816926003,-866.2268918879364
101,101,4651.332892176985,-907.5525004232261
102,102,4700.302396633029,-856.5803914317386
103,103,4743.338709794998,-839.3060974518143
104,104,4792.370456002951,-896.93252644479
105,105,4841.294988507032,-924.0988646426928
106,106,4885.456691622972,-916.4700203888491
107,107,4934.572590477944,-870.6194538023207
108,108,4983.515059154987,-845.6634980849803
109,109,5032.367966063976,-925.9652399858924
110,110,5077.105253890038,-859.2502417664822
111,111,5125.354345726013,-863.7431330508821
112,112,5168.84708555603,-911.6339450340453
113,113,5212.84779769206,-857.7476612942876
114,114,5261.418572746992,-913.767363203464
115,115,5305.949833165049,-863.0222137933928
116,116,5353.951979567051,-925.7890256210482
117,117,5392.59222773397,-946.3820423204777
118,118,5441.356506211042,-925.981894084532
119,119,5484.487365879058,-767.3698931349612
120,120,5527.281423043966,-887.7303328883736
121,121,5576.192536242008,-846.4131883583884
122,122,5629.7661461009975,-925.8353179239563
123,123,5673.457706966043,-772.7370397963292
124,124,5722.310167811036,-993.6756837923806
125,125,5771.442759958029,-887.6234122083824
126,126,5814.428858474016,-727.5812812208084
127,127,5862.191817495942,-954.3169941243832
128,128,5911.666027444005,-777.8401095883369
129,129,5965.439185137987,-902.1065340386403
130,130,5998.492108487963,-864.221196523626
131,131,6041.422245002985,-756.2393989546981
132,132,6090.37938796103,-850.777070480303
133,133,6133.9628389890195,-817.4213062249605
134,134,6176.993695811033,-902.6996580538262
135,135,6225.609201882959,-835.535674785126
136,136,6274.400504104018,-826.752355830692
137,137,6322.620659194947,-855.4917589319372
138,138,6377.508942489982,-818.9610122475226
139,139,6426.076651234985,-897.3623407150568
140,140,6470.662208232999,-838.111469217462
141,141,6520.371975772977,-795.402829250902
142,142,6575.114319007039,-822.5285177475041
143,143,6608.979770455957,-963.6241869276319
144,144,6647.12273447597,-832.8271121376324
145,145,6686.356891396045,-857.4974834569869
146,146,6735.210606307984,-811.8054697640644
147,147,6778.297490578056,-796.0769421315663
148,148,6821.08433394599,-782.7190201128394
149,149,6875.071981335997,-831.7975279032049
150,150,6923.700777881027,-883.0069839527869
151,151,6968.056918362975,-927.2280693467969
152,152,7006.1236301050185,-866.8866375830374
153,153,7049.137580165982,-818.012581333398
154,154,7092.732649762034,-934.677559920844
155,155,7136.496082257986,-876.6798310123829
156,156,7191.3696988730435,-806.8001048645087
157,157,7240.361512071014,-818.4720986973178
158,158,7284.284379619003,-860.2493449707771
159,159,7328.175998834968,-794.9933081880009
160,160,7382.861348672986,-897.5775281109318
161,161,7420.7599923009875,-842.0070416431913
162,162,7453.443196609021,-816.4447742700921
163,163,7497.041860000014,-915.7308400642544
164,164,7540.955759016037,-856.4373860748977
165,165,7590.473038504005,-868.8542648599149
166,166,7644.348210798025,-849.5661304485831
167,167,7698.69692090702,-832.7179742507474
168,168,7736.69666454804,-845.5068782595672
169,169,7780.723295156002,-858.4394632541123
170,170,7818.691265362025,-865.2924707714426
171,171,7861.743680006027,-915.2718434890671
172,172,7911.458997982979,-784.906735395773
173,173,7959.7970989650485,-790.7840991831857
174,174,7997.7739917199615,-877.8872952197794
175,175,8035.671617499947,-842.4347661946316
176,176,8084.583464182019,-803.0354396784317
177,177,8134.0954266890285,-875.1327226731387
178,178,8177.049429627061,-912.3129315454735
179,179,8220.80516080296,-897.0713594958845
180,180,8268.864022367954,-861.0725259319736
