index,iter,time,objective
0,0,0.8933819019794464,-1246.8000479434143
1,1,1.513731437921524,-1349.9696165420646
2,2,2.1906762849092485,-1411.6461995746458
3,3,2.7781376519203187,-1517.174633773593
4,4,3.312839206933975,-1432.46415329837
5,5,3.8439285379648207,-1476.3467221756653
6,6,4.375179179906845,-1492.037925583053
7,7,4.91492642891407,-1459.844307198131
8,8,5.564413333892822,-1377.759643664393
9,9,6.165466687917709,-1365.588208204251
10,10,6.6965196129083635,-1437.2704999960736
11,11,7.210952541947365,-1459.938712384507
12,12,7.732225103974343,-1292.993120096214
13,13,8.264883274912835,-1338.8323164032395
14,14,8.859069807887078,-1331.3119810707026
15,15,9.501199425935745,-1413.3606029527402
16,16,10.034537910938264,-1411.4595351962735
17,17,10.561612689971923,-1423.5296718725185
18,18,11.07860929095745,-1212.2491871288062
19,19,11.602169847965241,-1432.5421998642612
20,20,12.145161003947258,-1402.3727707195567
21,21,12.952540610909463,-1370.707074387904
22,22,13.482399783968926,-1263.8245620795205
23,23,14.00820020699501,-1432.7806983544194
24,24,14.5262323949337,-1490.0854275181516
25,25,15.041026594996453,-1524.0652630415757
26,26,15.564617533922195,-1415.485659046424
27,27,16.107528928995134,-1481.1119839531511
28,28,16.639333634972573,-1452.6930900273705
29,29,17.17798995792866,-1459.5600808081147
30,30,17.728810742974282,-1382.6934278835627
31,31,18.39571528494358,-1242.9860356909965
32,32,19.07641495990753,-1439.666419975959
33,33,19.6081622248888,-1307.31540911623
34,34,20.137556825995446,-1267.4241173885262
35,35,20.6599714679718,-1405.3567046653807
36,36,21.185294523000717,-1433.0349673778512
37,37,21.702394924998284,-1346.8758993890822
38,38,22.20630020093918,-1422.5726214262515
39,39,22.72553018593788,-1433.285786124928
40,40,23.423280255913735,-1469.5274983074407
41,41,24.064960333943368,-1398.7358934752701
42,42,24.576452521920203,-1398.4424278354736
43,43,25.084523456931116,-1411.2247242664214
44,44,25.599085229992866,-1271.3998489639457
45,45,26.11690190589428,-1373.3982737345807
46,46,26.62810972893238,-1401.6188813492286
47,47,27.142804306983948,-1448.6324719337956
48,48,27.659645907998087,-1428.3874227796857
49,49,28.44408342897892,-1231.0417755587032
50,50,28.9721693379879,-1436.5338496788022
51,51,29.487474854946136,-1371.0863903125564
52,52,30.00240536892414,-1495.546571095229
53,53,30.539324625968934,-1292.9882527969855
54,54,31.064407562971116,-1468.121535191218
55,55,31.59042907190323,-1274.11696919334
56,56,32.18412652599812,-1379.4796786042966
57,57,32.97358405995369,-1269.6784258414975
58,58,33.49947586297989,-1356.306006705649
59,59,34.0203496530056,-1399.2658355948895
60,60,34.55038476598263,-1354.9429312215193
61,61,35.10031513595581,-1405.1961663165248
62,62,35.64478907799721,-1359.4970634282126
63,63,36.17492584991455,-1486.8223817818225
64,64,36.704616314888,-1327.827152349549
65,65,37.229333983898165,-1460.6630479206053
66,66,37.89754453790188,-1362.159967500887
67,67,38.58894406294823,-1312.4807421308003
68,68,39.113441012978555,-1386.6502094034581
69,69,39.638399978995324,-1299.8862480524806
70,70,40.1897786039114,-1287.2588263610435
71,71,40.734462724924086,-1466.6888961535017
72,72,41.276442509889606,-1393.4962450669366
73,73,41.805770764946935,-1381.6731719297995
74,74,42.34042959594726,-1291.414146464743
75,75,42.9708406329155,-1343.9550583381192
76,76,43.734348685979846,-1271.0355556334039
77,77,44.259393492937086,-1494.7245580700944
78,78,44.78150928497315,-1414.8146572181236
79,79,45.30981716489792,-1476.3854940328938
80,80,45.86553964090347,-1505.279742640234
81,81,46.42199607992172,-1385.8271209193992
82,82,46.958120263934134,-1302.9886437256205
83,83,47.50091851389408,-1398.7213573719807
84,84,48.0640436398983,-1415.4553434241514
85,85,48.94620705199242,-1362.704746473931
86,86,49.47276274096966,-1391.0763915966643
87,87,50.002304293990136,-1402.1728767249188
88,88,50.53748086595535,-1290.43075726071
89,89,51.10297486197948,-1313.108690753277
90,90,51.63715258598327,-1385.0802986948968
91,91,52.18435692894459,-1379.3605022224408
92,92,52.732093306899074,-1366.4285751093055
93,93,53.27748945295811,-1383.8718959402938
94,94,53.812085696935654,-1295.7867207054633
95,95,54.50759242391586,-1386.2985557348177
96,96,55.21026496398449,-1395.3885253988376
97,97,55.73138573491573,-1403.5568462317813
98,98,56.25192610692978,-1437.3110623952737
99,99,56.816261500000955,-1464.141634692106
100,100,57.377387460947034,-1328.097701354362
101,101,57.93687414491177,-1340.4524722188858
102,102,58.48964516794682,-1349.906150069001
103,103,59.039855367898944,-1446.2180481784928
104,104,59.792260906934736,-1329.072168785781
105,105,60.50173041796684,-1491.5376216400869
106,106,61.03665874993801,-1429.6416299619195
107,107,61.5641199439764,-1282.891632608987
108,108,62.11534433889389,-1425.6222960755695
109,109,62.65764747691154,-1370.8277545113347
110,110,63.22546064388752,-1433.6814464051402
111,111,63.780215819954876,-1328.8661847828528
112,112,64.33184368789196,-1308.1066569596212
113,113,65.22885472297668,-1402.4609771843718
114,114,65.76174089396,-1400.821074750437
115,115,66.29263357591628,-1421.721932383336
116,116,66.81984666991234,-1498.0687860097917
117,117,67.38016670191288,-1281.1301432678652
118,118,67.9617620639801,-1415.310474808879
119,119,68.5280171289444,-1386.0811141599836
120,120,69.09692025494576,-1406.620770555897
121,121,69.6519967648983,-1400.5127494355984
122,122,70.53250386798382,-1422.0432306391524
123,123,71.05312256991863,-1493.5477653214953
124,124,71.57203264594078,-1329.6025445851608
125,125,72.0902040719986,-1363.6377999647875
126,126,72.65025761890412,-1449.8513949691485
127,127,73.22302987194061,-1412.8203935907816
128,128,73.79462850189209,-1385.9479266401297
129,129,74.45174469196796,-1377.6701242248319
130,130,75.32306818699837,-1439.840918577953
